noc20-me44,Mechanical Engineering,Computer Integrated Manufacturing ,"Prof. J. Ramkumar
Prof. Amandeep Singh",IITK,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me44/preview,,,,,,,,,,,,,,,,,
noc20-me45,Mechanical Engineering,Machining Science,Prof. Sounak Kumar Choudhury,IITK,4 Weeks,New,"January 27, 2020","February 21, 2020","March 29, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me45/preview,,,,,,,,,,,,,,,,,
noc20-me15,Mechanical Engineering,Introduction To Mechanical Micro Machining,Prof. Ajay M Sidpara,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me26,https://swayam.gov.in/nd1_noc20_me15/preview,https://nptel.ac.in/courses/112/105/112105231,,,,,,,,,,,,,,,,
noc20-me16,Mechanical Engineering,Metal Cutting And Machine Tools,Prof. Asimava Roy Choudhury,IIT KGP,4 Weeks,Rerun,"February 24, 2020","March 20, 2020","April 25, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_me14,https://swayam.gov.in/nd1_noc20_me16/preview,https://nptel.ac.in/courses/112/105/112105233,,,,,,,,,,,,,,,,
noc20-me41,Mechanical Engineering,Mechanics of Machining,Prof. Uday S. Dixit,IITG,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Core/Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_me56,https://swayam.gov.in/nd1_noc20_me41/preview,https://nptel.ac.in/courses/112/103/112103248,,,,,,,,,,,,,,,,
noc20-me24,Mechanical Engineering,Introduction to Abrasive Machining and Finishing Processes,Prof. Mamilla Ravi Sankar,IITG,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Core/Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_me70,https://swayam.gov.in/nd1_noc20_me24/preview,https://nptel.ac.in/courses/112/103/112103250,,,,,,,,,,,,,,,,
noc20-me17,Mechanical Engineering,"Non Traditional Abrasive Machining ProcessesUltrasonic, Abrasive Jet and Abrasive Water Jet Machining",Prof. Asimava Roy Choudhury,IIT KGP,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",UG,Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc17_me17,https://swayam.gov.in/nd1_noc20_me17/preview,https://nptel.ac.in/courses/112/105/112105212,,,,,,,,,,,,,,,,
noc20-me18,Mechanical Engineering,Gear And Gear Unit Design : Theory And Practice,Prof. Rathindranath Maiti,IIT KGP,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 25, 2020",UG,Core/Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc18_me16,https://swayam.gov.in/nd1_noc20_me18/preview,https://nptel.ac.in/courses/112/105/112105234,,,,,,,,,,,,,,,,
noc20-me23,Mechanical Engineering,Fundamental of Welding Science and Technology,Prof. Pankaj Biswas,IITG,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me16,https://swayam.gov.in/nd1_noc20_me23/preview,https://nptel.ac.in/courses/112/103/112103263,,,,,,,,,,,,,,,,
noc20-me35,Mechanical Engineering,Principles of Casting Technology,Prof. Pradeep Kumar Jha,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me18,https://swayam.gov.in/nd1_noc20_me35/preview,https://nptel.ac.in/courses/112/107/112107215,,,,,,,,,,,,,,,,
noc20-me12,Mechanical Engineering,Product Design and Manufacturing,"Prof. J. Ramkumar 
Prof. Amandeep Singh",IITK,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me23,https://swayam.gov.in/nd1_noc20_me12/preview,https://nptel.ac.in/courses/112/104/112104230,,,,,,,,,,,,,,,,
noc20-me27,Mechanical Engineering,Inspection and Quality Control in Manufacturing,Prof. Kaushik Pal,IITR,4 Weeks,Rerun,"February 24, 2020","March 20, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me25,https://swayam.gov.in/nd1_noc20_me27/preview,https://nptel.ac.in/courses/112/107/112107259,,,,,,,,,,,,,,,,
noc20-me26,Mechanical Engineering,Failure analysis and Prevention,Prof. D. K. Dwivedi,IITR,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc18-me29,https://swayam.gov.in/nd1_noc20_me26/preview,https://nptel.ac.in/courses/112/107/112107241,,,,,,,,,,,,,,,,
noc20-me25,Mechanical Engineering,Automatic Control,Prof. Anil Kumar,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me05,https://swayam.gov.in/nd1_noc20_me25/preview,https://nptel.ac.in/courses/112/107/112107240,,,,,,,,,,,,,,,,
noc20-me39,Mechanical Engineering,Industrial Automation And Control,Prof. Siddhartha Mukhopadhyay,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me04,https://swayam.gov.in/nd1_noc20_me39/preview,https://nptel.ac.in/courses/108/105/108105088,,,,,,,,,,,,,,,,
noc20-me03,Mechanical Engineering,Robotics and Control : Theory and Practice,"Prof. N. Sukavanam
Prof. M. Felix Orlando",IITR,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me03/preview,,,,,,,,,,,,,,,,,
noc20-me30,Mechanical Engineering,Operations Management,Prof. Inderdeep Singh,IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_me26,https://swayam.gov.in/nd1_noc20_me30/preview,https://nptel.ac.in/courses/112/107/112107238,,,,,,,,,,,,,,,,
noc20-me06,Mechanical Engineering,Computational Fluid Dynamics for Incompressible Flows,Prof. Amaresh Dalal,IITG,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me06/preview,,,,,,,,,,,,,,,,,
noc20-me07,Mechanical Engineering,Experimental Methods in Fluid Mechanics,Prof. Pranab K. Mondal,IITG,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me07/preview,,,,,,,,,,,,,,,,,
noc20-me11,Mechanical Engineering,Applied Ergonomics,"Prof. Shantanu Bhattacharya 
Prof. Ankur Gupta",IITK,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc17_me26,https://swayam.gov.in/nd1_noc20_me11/preview,https://nptel.ac.in/courses/112/104/112104222,,,,,,,,,,,,,,,,
noc20-me13,Mechanical Engineering,Nature and Properties of Materials,Prof. Bisakh Bhattacharya,IITK,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",UG,Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc18_mm10,https://swayam.gov.in/nd1_noc20_me13/preview,https://nptel.ac.in/courses/112/104/112104203,,,,,,,,,,,,,,,,
noc20-me08,Mechanical Engineering,Foundations of Computational Materials Modelling,Prof. Narasimhan Swaminathan,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me08/preview,,,,,,,,,,,,,,,,,
noc20-me05,Mechanical Engineering,Introduction to Soft Matter,Prof. Aloke Kumar,IISc,8 Weeks,New,"February 24, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me05/preview,,,,,,,,,,,,,,,,,
noc20-me29,Mechanical Engineering,Processing of Polymers and Polymer Composites,Prof. Inderdeep Singh,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Core,Yes,https://onlinecourses-archive.nptel.ac.in/noc18_me57,https://swayam.gov.in/nd1_noc20_me29/preview,https://nptel.ac.in/courses/112/107/112107221,,,,,,,,,,,,,,,,
noc20-me09,Mechanical Engineering,Acoustic Materials and Metamaterials,Prof. Sneha Singh,IITR,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me09/preview,,,,,,,,,,,,,,,,,
noc20-me21,Mechanical Engineering,Kinematics of Mechanisms and Machines,Prof. Anirvan DasGupta,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me29,https://swayam.gov.in/nd1_noc20_me21/preview,https://nptel.ac.in/courses/112/105/112105268,,,,,,,,,,,,,,,,
noc20-me36,Mechanical Engineering,Financial Mathematics,Prof. Pradeep Kumar Jha,IITR,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me37,https://swayam.gov.in/nd1_noc20_me36/preview,https://nptel.ac.in/courses/112/107/112107260,,,,,,,,,,,,,,,,
noc20-me37,Mechanical Engineering,Modelling and Simulation of Dynamic Systems,Prof. Pushparaj Mani Pathak,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me39,https://swayam.gov.in/nd1_noc20_me37/preview,https://nptel.ac.in/courses/112/107/112107214,,,,,,,,,,,,,,,,
noc20-me43,Mechanical Engineering,Principles of Industrial Engineering,Prof. D K Dwivedi,IITR,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_me43/preview,,,,,,,,,,,,,,,,,
noc20-mm03,Metallurgical and Materials Engineering,Introduction to Materials Science and Engineering,Prof. Rajesh Prasad,IITD,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_mm02,https://swayam.gov.in/nd1_noc20_mm03/preview,https://nptel.ac.in/courses/113/102/113102080,,,,,,,,,,,,,,,,
noc20-mm09,Metallurgical and Materials Engineering,Materials Science and Engineering,Prof. Vivek Pancholi,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core/Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc19_mm01,https://swayam.gov.in/nd1_noc20_mm09/preview,https://nptel.ac.in/courses/113/107/113107078,,,,,,,,,,,,,,,,
noc20-mm02,Metallurgical and Materials Engineering,Fundamentals Of Electronic Materials And Devices,Prof. Parasuraman Swaminathan,IITM,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mm03,https://swayam.gov.in/nd1_noc20_mm02/preview,https://nptel.ac.in/courses/113/106/113106065,,,,,,,,,,,,,,,,
noc20-mm13,Metallurgical and Materials Engineering,Properties of Materials (Nature and Properties of Materials : III),Prof. Ashish Garg,IITK,8 Weeks,New,"February 24, 2020","April 17, 2020","April 26, 2020",UG,Core/Elective,Yes,,https://swayam.gov.in/nd1_noc20_mm13/preview,,,,,,,,,,,,,,,,,
noc20-mm11,Metallurgical and Materials Engineering,"Dealing with materials data : collection, analysis and interpretation",Prof. M P Gururajan,IITB,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mm11/preview,,,,,,,,,,,,,,,,,
noc20-mm04,Metallurgical and Materials Engineering,Corrosion - Part I,Prof. Kallol Mondal,IITK,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc18_mm14,https://swayam.gov.in/nd1_noc20_mm04/preview,https://nptel.ac.in/courses/113/104/113104082,,,,,,,,,,,,,,,,
noc20-mm07,Metallurgical and Materials Engineering,Theory and Practice of Non Destructive Testing,Prof. Ranjit Bauri,IITM,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mm07,https://swayam.gov.in/nd1_noc20_mm07/preview,https://nptel.ac.in/courses/113/106/113106070,,,,,,,,,,,,,,,,
noc20-mm12,Metallurgical and Materials Engineering,Friction and Wear of materials : Principle and case studies,"Prof. B. V. Manoj Kumar
Prof. Bikramjit Basu",IITR & IISc,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mm05,https://swayam.gov.in/nd1_noc20_mm12/preview,https://nptel.ac.in/courses/113/108/113108083,,,,,,,,,,,,,,,,
noc20-mm10,Metallurgical and Materials Engineering,Surface Engineering of Nanomaterials,Prof. Kaushik Pal,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Core/Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_me30,https://swayam.gov.in/nd1_noc20_mm10/preview,https://nptel.ac.in/courses/113/107/113107075,,,,,,,,,,,,,,,,
noc20-mm05,Metallurgical and Materials Engineering,"Solar Photovoltaics : Principles, Technologies & Materials",Prof. Ashish Garg,IITK,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mm04,https://swayam.gov.in/nd1_noc20_mm05/preview,https://nptel.ac.in/courses/113/104/113104084,,,,,,,,,,,,,,,,
noc20-mm06,Metallurgical and Materials Engineering,Welding Processes,Prof. Murugaiyan Amirthalingam,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mm12,https://swayam.gov.in/nd1_noc20_mm06/preview,https://nptel.ac.in/courses/113/106/113106087,,,,,,,,,,,,,,,,
noc20-mm08,Metallurgical and Materials Engineering,Steel Quality : Role of Secondary Refining & Continuous Casting,Prof. Santanu Kr. Ray,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc17_mm10,https://swayam.gov.in/nd1_noc20_mm08/preview,https://nptel.ac.in/courses/112/106/112106226,,,,,,,,,,,,,,,,
noc20-mm01,Metallurgical and Materials Engineering,Modeling of tundish steelmaking process in continuous casting,Prof. Pradeep Kumar Jha,IITR,8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_mm01/preview,,,,,,,,,,,,,,,,,
noc20-me28,Metallurgical and Materials Engineering,Diffusion in Multicomponent Solids,Prof. Kaustubh Kulkarni,IITK,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_me28/preview,,,,,,,,,,,,,,,,,
noc20-mm14,Metallurgical and Materials Engineering,Material Characterization,Prof. Sankaran.S,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Core,yes,,https://swayam.gov.in/nd1_noc20_mm14/preview,,,,,,,,,,,,,,,,,
noc20-hs20,Multidisciplinary,Health Research Fundamentals,"Prof. Sanjay Mehendale 
Prof. Manoj V Murhekar 
Prof. R Ramakrishnan 
Prof. Tarun Bhatnagar 
Prof. Prabhdeep Kaur 
Prof. P. Manickam 
Prof. P GaneshKumar
",NIE,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",PG,Elective,Yes,https://swayam.gov.in/nd1_noc19_ge24/preview,https://swayam.gov.in/nd1_noc20_hs20/preview,https://nptel.ac.in/courses/109/106/109106095,,,,,,,,,,,,,,,,
noc20-ge13,Multidisciplinary,"Current regulatory requirements for
conducting clinical trials in India for
investigational new drugs/new drug (Version
2.0)","Prof. Arun B. Ramteke
Prof. Sucheta Banerjee Kurundkar
Prof. Nandini K Kumar
Prof. Y. K. Gupta
Prof. D. K. Sable
Prof. Rubina Bose
Prof. Vishnu Rao","CDSA,THSTI,DBT",8 Weeks,New,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ge13/preview,,,,,,,,,,,,,,,,,
noc20-ge14,Multidisciplinary,"Regulatory requirements for medical devices
including in vitro diagnostics in India (Version
2.0)","Prof. Aseem Sahu
Prof. Malay Mitra
Prof. Arun B.Ramteke","CDSCO,Ministry of Health & Family Welfare
Former DDC(I),CDSCO
CDSA,THSTI,DBT",4 Weeks,New,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ge14/preview,,,,,,,,,,,,,,,,,
noc20-ge01,Multidisciplinary,Qualitative Research Methods and Research Writing,Prof. Aradhna Malik,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ge05,https://swayam.gov.in/nd1_noc20_ge01/preview,https://nptel.ac.in/courses/109/105/109105115,,,,,,,,,,,,,,,,
noc20-ge02,Multidisciplinary,Ethics in Engineering Practice,Prof. Susmita Mukhopadhyay,IIT KGP,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_mg03,https://swayam.gov.in/nd1_noc20_ge02/preview,https://nptel.ac.in/courses/110/105/110105097,,,,,,,,,,,,,,,,
noc20-ge03,Multidisciplinary,Effective Engineering Teaching In Practice,"Prof. G. K. Suraishkumar
Prof. Edamana Prasad 
Prof. Richa Verma",IITM,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ge02,https://swayam.gov.in/nd1_noc20_ge03/preview,https://nptel.ac.in/courses/121/106/121106012,,,,,,,,,,,,,,,,
noc20-ge04,Multidisciplinary,Introduction to Research,Prof. Prathap Haridoss,IITM,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ge21,https://swayam.gov.in/nd1_noc20_ge04/preview,https://nptel.ac.in/courses/121/106/121106007,,,,,,,,,,,,,,,,
noc20-ge05,Multidisciplinary,Matlab Programming for Numerical Computation,Prof. Niket Kaisare,IITM,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ge10,https://swayam.gov.in/nd1_noc20_ge05/preview,https://nptel.ac.in/courses/103/106/103106118,,,,,,,,,,,,,,,,
noc20-ge06,Multidisciplinary,Non-Conventional Energy Resources,Prof. Prathap Haridoss,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,yes,https://onlinecourses-archive.nptel.ac.in/noc19_ge11,https://swayam.gov.in/nd1_noc20_ge06/preview,https://nptel.ac.in/courses/121/106/121106014,,,,,,,,,,,,,,,,
noc20-ge07,Multidisciplinary,Roadmap for patent creation,Prof. Gouri Gargate,IIT KGP,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ge09,https://swayam.gov.in/nd1_noc20_ge07/preview,https://nptel.ac.in/courses/127/105/127105008,,,,,,,,,,,,,,,,
noc20-ge08,Multidisciplinary,Entrepreneurship Essentials,Prof. Manoj Kumar Mondal,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ge08,https://swayam.gov.in/nd1_noc20_ge08/preview,https://nptel.ac.in/courses/127/105/127105007,,,,,,,,,,,,,,,,
noc20-ge09,Multidisciplinary,Fuzzy Logic and Neural Networks,Prof. Dilip Kumar Pratihar,IIT KGP,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ge07,https://swayam.gov.in/nd1_noc20_ge09/preview,https://nptel.ac.in/courses/127/105/127105006,,,,,,,,,,,,,,,,
noc20-ge10,Multidisciplinary,Manage TB,"Prof. Mohan Natrajan
Prof. V V Banu Rekha",NIRT,8 Weeks,Rerun,"February 24, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,https://swayam.gov.in/nd1_noc19_ge25/preview,https://swayam.gov.in/nd1_noc20_ge10/preview,https://nptel.ac.in/courses/127/106/127106003,,,,,,,,,,,,,,,,
noc20-ge11,Multidisciplinary,NBA Accreditation and Teaching - Learning in Engineering (NATE),"Prof. N J Rao
Prof. K. Rajanikanth",IISc & MSRIT,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ge11/preview,,,,,,,,,,,,,,,,,
noc20-ge12,Multidisciplinary,Designing Learner - Centric MOOCs,"Prof. Sridhar Iyer
Prof. Gargi Banerjee 
Prof. Jayakrishnan M
Prof. Sameer Sahasrabudhe",IITB,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",PG,Elective,Yes,https://onlinecourses.nptel.ac.in/noc19_ge19,https://swayam.gov.in/nd1_noc20_ge12/preview,https://nptel.ac.in/courses/127/101/127101010/,,,,,,,,,,,,,,,,
noc20-ce27,Multidisciplinary,Thermodynamics,Prof. Anand T. N. C,IITM,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ce27/preview,,,,,,,,,,,,,,,,,
noc20-oe01,Ocean Engineering,Offshore Structures Under Special Environmental Loads Including Fire Resistance,Prof. Srinivasan Chandrasekaran,IITM,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_oe01,https://swayam.gov.in/nd1_noc20_oe01/preview,https://nptel.ac.in/courses/114/106/114106043/,,,,,,,,,,,,,,,,
noc20-ph01,Physics,Physics through Computational Thinking,"Prof. Auditya Sharma
Prof. Ambar Jain",IISER Bhopal,8 Weeks,New,"February 24, 2020","April 17, 2020","April 25, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ph01/preview,,,,,,,,,,,,,,,,,
noc20-ph02,Physics,Physics of Biological Systems,Prof. Mithun Mitra,IITB,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ph02/preview,,,,,,,,,,,,,,,,,
noc20-ph03,Physics,Group Theory methods in Physics,Prof. P. Ramadevi,IITB,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Elective,yes,,https://swayam.gov.in/nd1_noc20_ph03/preview,,,,,,,,,,,,,,,,,
noc20-ph04,Physics,Experimental Physics - II,Prof. Amal Kumar Das,IIT KGP,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,https://swayam.gov.in/nd1_noc19_ph09/preview,https://swayam.gov.in/nd1_noc20_ph04/preview,https://nptel.ac.in/courses/115/105/115105120,,,,,,,,,,,,,,,,
noc20-ph05,Physics,Quantum Mechanics I,Prof. P. Ramadevi,IITB,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_ph03,https://swayam.gov.in/nd1_noc20_ph05/preview,https://nptel.ac.in/courses/115/101/115101107,,,,,,,,,,,,,,,,
noc20-ph06,Physics,A brief course on Superconductivity,Prof. Saurabh Basu,IITG,4 Weeks,Rerun,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ph04,https://swayam.gov.in/nd1_noc20_ph06/preview,https://nptel.ac.in/courses/115/103/115103108,,,,,,,,,,,,,,,,
noc20-ph07,Physics,Fiber Optics,Prof. Vipul Rastogi,IITR,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_ph05,https://swayam.gov.in/nd1_noc20_ph07/preview,https://nptel.ac.in/courses/115/107/115107095,,,,,,,,,,,,,,,,
noc20-ph08,Physics,Electromagnetism,Prof. Nirmal Ganguli,IISER Bhopal,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ph08/preview,,,,,,,,,,,,,,,,,
noc20-ph09,Physics,Experimental Physics III,Prof. Amal Kumar Das,IIT KGP,12 Weeks,New,"January 27, 2020","April 17, 2020","April 26, 2020",UG,Core,No,,https://swayam.gov.in/nd1_noc20_ph09/preview,,,,,,,,,,,,,,,,,
noc20-ph10,Physics,Electronic Theory of Solids,Prof. Arghya Taraphder,IIT KGP,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ph10/preview,,,,,,,,,,,,,,,,,
noc20-ph11,Physics,Introduction to Atmospheric and Space Sciences,Prof. M V Sunil Krishna,IITR,12 Weeks,New,"January 27, 2020","April 17, 2020","April 25, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ph11/preview,,,,,,,,,,,,,,,,,
noc20-ph13,Physics,Optical Sensors,Prof. Sachin Kumar Srivastava,IITR,4 Weeks,New,"January 27, 2020","February 21, 2020","March 29, 2020",UG/PG,Elective,Yes,,https://swayam.gov.in/nd1_noc20_ph13/preview,,,,,,,,,,,,,,,,,
noc20-te01,Textile Engineering,Evaluation of Textiles Materials,Prof. Apurba Das,IITD,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 25, 2020",UG,Core,No,https://onlinecourses-archive.nptel.ac.in/noc19_te01,https://swayam.gov.in/nd1_noc20_te01/preview,https://nptel.ac.in/courses/116/102/116102049,,,,,,,,,,,,,,,,
noc20-te02,Textile Engineering,Advanced Textile Printing Technology,Prof. Kushal Sen,IITD,8 Weeks,Rerun,"January 27, 2020","March 20, 2020","March 29, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_te04,https://swayam.gov.in/nd1_noc20_te02/preview,https://nptel.ac.in/courses/116/102/116102052,,,,,,,,,,,,,,,,
noc20-te03,Textile Engineering,Textured Yarn Technology,Prof. Kushal Sen,IITD,12 Weeks,Rerun,"January 27, 2020","April 17, 2020","April 26, 2020",UG/PG,Elective,Yes,https://onlinecourses-archive.nptel.ac.in/noc19_te05,https://swayam.gov.in/nd1_noc20_te03/preview,https://nptel.ac.in/courses/116/102/116102053,,,,,,,,,,,,,,,,
